,Fecha,DOW,Ciudad,Heridos,Cuenta Heridos,Muertos,Cuenta Muertos,Clase accidente,Hora,Clima
14181,2020-01-03 05:00:00,5,Planta Central,0,0.0,0,0.0,Choque,11.0,Normal
14182,2020-01-06 05:00:00,1,Planta Central,0,0.0,0,0.0,Choque,9.0,Normal
14183,2020-01-06 05:00:00,1,Planta Central,0,0.0,0,0.0,Choque,9.0,Normal
14184,2020-01-17 05:00:00,5,Planta Central,0,0.0,0,0.0,Choque,12.0,Normal
14185,2020-01-31 05:00:00,5,Planta Central,0,0.0,0,0.0,Choque,14.0,Normal
14186,2020-07-15 05:00:00,3,Cauca,0,0.0,0,0.0,Volcamiento,10.0,Sol
14187,2020-01-04 05:00:00,6,Planta Central,0,0.0,0,0.0,Choque,11.0,Normal
14188,2020-01-04 05:00:00,6,Planta Central,0,0.0,0,0.0,Choque,10.0,Normal
14189,2020-01-04 05:00:00,6,Planta Central,0,0.0,0,0.0,Choque,10.0,Normal
14190,2020-01-26 05:00:00,7,Planta Central,0,0.0,0,0.0,Choque,19.0,Normal
14191,2020-01-03 05:00:00,5,Planta Central,0,0.0,0,0.0,Choque,9.0,Normal
14192,2020-01-19 05:00:00,7,Planta Central,0,0.0,0,0.0,Choque,7.0,Normal
14193,2020-01-12 05:00:00,7,Planta Central,0,0.0,0,0.0,Choque,11.0,Normal
14194,2020-05-06 05:00:00,3,Chocó,1,1.0,0,0.0,Volcamiento,8.0,Lluvia
14195,2020-06-05 05:00:00,5,Chocó,1,2.0,0,0.0,Choque,11.0,Sol
14196,2020-06-27 05:00:00,6,Valle del Cauca,0,0.0,0,0.0,Choque,17.0,Normal
14197,2020-06-07 05:00:00,7,Valle del Cauca,1,1.0,0,0.0,Choque,17.0,Normal
14198,2020-06-11 05:00:00,4,Valle del Cauca,0,0.0,0,0.0,Volcamiento,13.0,Lluvia
14199,2020-06-19 05:00:00,5,Valle del Cauca,1,1.0,0,0.0,Choque,18.0,Lluvia
14200,2020-06-27 05:00:00,6,Valle del Cauca,1,1.0,0,0.0,Choque,19.0,Normal
14201,2020-05-20 05:00:00,3,Valle del Cauca,0,0.0,0,0.0,Choque,6.0,Normal
14202,2020-05-25 05:00:00,1,Valle del Cauca,0,0.0,0,0.0,Choque,14.0,Lluvia
14203,2020-05-25 05:00:00,1,Valle del Cauca,0,0.0,0,0.0,Choque,14.0,Lluvia
14204,2020-06-16 05:00:00,2,Valle del Cauca,1,1.0,0,0.0,Choque,13.0,Lluvia
14205,2020-05-26 05:00:00,2,Valle del Cauca,0,0.0,0,0.0,Volcamiento,13.0,Lluvia
14206,2020-05-28 05:00:00,4,Valle del Cauca,0,0.0,0,0.0,Choque,10.0,Lluvia
14207,2020-08-15 05:00:00,6,Antioquia,1,1.0,0,0.0,Choque,17.0,Seca
14208,2020-08-19 05:00:00,3,Antioquia,0,0.0,0,0.0,Choque,0.0,Lluvia
14209,2020-07-03 05:00:00,5,Planta Central,0,0.0,0,0.0,Volcamiento,15.0,Normal
14210,2020-07-04 05:00:00,6,Planta Central,0,0.0,0,0.0,Salida de la vía sin volcarse,10.0,Sol
14211,2020-07-05 05:00:00,7,Planta Central,0,0.0,1,1.0,No determinado,19.0,Normal
14212,2020-07-06 05:00:00,1,Planta Central,1,1.0,1,1.0,Choque,13.0,Sol
14213,2020-07-08 05:00:00,3,Planta Central,0,0.0,0,0.0,Choque,6.0,Normal
14214,2020-07-09 05:00:00,4,Planta Central,0,0.0,0,0.0,Choque,9.0,Lluvia
14215,2020-03-02 05:00:00,1,Valle del Cauca,1,6.0,0,0.0,Choque,16.0,Normal
14216,2020-03-08 05:00:00,7,Valle del Cauca,1,2.0,0,0.0,Volcamiento,7.0,Normal
14217,2020-05-08 05:00:00,5,Valle del Cauca,1,1.0,0,0.0,Choque,19.0,Normal
14218,2020-07-09 05:00:00,4,Planta Central,0,0.0,0,0.0,Volcamiento,9.0,Normal
14219,2020-03-09 05:00:00,1,Valle del Cauca,0,0.0,0,0.0,Choque,0.0,Normal
14220,2020-03-09 05:00:00,1,Valle del Cauca,0,0.0,0,0.0,Choque,3.0,Lluvia
14221,2020-03-13 05:00:00,5,Valle del Cauca,0,0.0,1,1.0,Choque,14.0,Normal
14222,2020-03-19 05:00:00,4,Valle del Cauca,0,0.0,0,0.0,Choque,15.0,Normal
14223,2020-03-25 05:00:00,3,Valle del Cauca,0,0.0,0,0.0,Choque,15.0,Lluvia
14224,2020-03-27 05:00:00,5,Valle del Cauca,1,1.0,0,0.0,Choque,14.0,Normal
14225,2020-05-27 05:00:00,3,Valle del Cauca,1,1.0,0,0.0,Choque,11.0,Normal
14226,2020-06-29 05:00:00,1,Valle del Cauca,1,1.0,0,0.0,Choque,18.0,Normal
14227,2020-05-29 05:00:00,5,Valle del Cauca,0,0.0,1,1.0,Choque,8.0,Normal
14228,2020-05-30 05:00:00,6,Valle del Cauca,0,0.0,0,0.0,Choque,22.0,Lluvia
14229,2020-03-01 05:00:00,7,Valle del Cauca,1,1.0,0,0.0,Choque,13.0,Normal
14230,2020-03-06 05:00:00,5,Valle del Cauca,0,0.0,0,0.0,Choque,17.0,Normal
14231,2020-07-09 05:00:00,4,Planta Central,0,0.0,1,1.0,Volcamiento,19.0,Normal
14232,2020-03-08 05:00:00,7,Valle del Cauca,0,0.0,0,0.0,Choque,23.0,Normal
14233,2020-07-12 05:00:00,7,Planta Central,1,2.0,0,0.0,Choque,12.0,Normal
14234,2020-07-13 05:00:00,1,Planta Central,0,0.0,0,0.0,Volcamiento,18.0,Normal
14235,2020-03-13 05:00:00,5,Valle del Cauca,0,0.0,0,0.0,Choque,12.0,Normal
14236,2020-03-14 05:00:00,6,Valle del Cauca,0,0.0,0,0.0,Choque,1.0,Normal
14237,2020-03-18 05:00:00,3,Valle del Cauca,0,0.0,0,0.0,Choque,5.0,Normal
14238,2020-07-13 05:00:00,1,Planta Central,1,1.0,0,0.0,Choque,5.0,Normal
14239,2020-08-18 05:00:00,2,Putumayo,0,0.0,0,0.0,Choque,18.0,Normal
14240,2020-07-17 05:00:00,5,Chocó,0,0.0,1,1.0,Choque,21.0,Seca
14241,2020-07-23 05:00:00,4,Planta Central,0,0.0,0,0.0,Salida de la vía sin volcarse,8.0,Normal
14242,2020-07-30 05:00:00,4,Planta Central,0,0.0,0,0.0,Choque,5.0,Normal
14243,2020-07-31 05:00:00,5,Planta Central,0,0.0,0,0.0,Choque,13.0,Sol
14244,2020-02-13 05:00:00,4,Guajira,0,0.0,0,0.0,Choque,17.0,Normal
14245,2020-02-22 05:00:00,6,Guajira,1,1.0,0,0.0,Choque,13.0,Normal
14246,2020-03-24 05:00:00,2,Guajira,0,0.0,0,0.0,Choque,21.0,Normal
14247,2020-04-15 05:00:00,3,Guajira,0,0.0,0,0.0,Choque,23.0,Normal
14248,2020-08-01 05:00:00,6,Cesar,0,0.0,1,1.0,Choque,19.0,Normal
14249,2020-04-19 05:00:00,7,Guajira,0,0.0,1,1.0,Volcamiento,17.0,Normal
14250,2020-07-01 05:00:00,3,Guajira,1,1.0,0,0.0,Choque,15.0,Normal
14251,2020-07-04 05:00:00,6,Guajira,0,0.0,0,0.0,Choque,17.0,Normal
14252,2020-07-11 05:00:00,6,Guajira,1,1.0,0,0.0,Choque,18.0,Normal
14253,2020-09-07 05:00:00,1,Cauca,1,1.0,0,0.0,Choque,13.0,Sol
14254,2020-02-23 05:00:00,7,Guajira,0,0.0,0,0.0,Choque,18.0,Normal
14255,2020-03-15 05:00:00,7,Guajira,0,0.0,0,0.0,Choque,22.0,Normal
14256,2020-08-19 05:00:00,3,Cesar,0,0.0,0,0.0,Volcamiento,9.0,Normal
14257,2020-05-06 05:00:00,3,Guajira,1,1.0,0,0.0,Volcamiento,20.0,Normal
14258,2020-05-22 05:00:00,5,Guajira,0,0.0,0,0.0,Volcamiento,20.0,Normal
14259,2020-05-23 05:00:00,6,Guajira,0,0.0,1,2.0,Choque,13.0,Normal
14260,2020-06-08 05:00:00,1,Guajira,0,0.0,0,0.0,Choque,10.0,Normal
14261,2020-06-16 05:00:00,2,Cauca,0,0.0,1,1.0,Choque,16.0,Normal
14262,2020-07-18 05:00:00,6,Guajira,1,2.0,0,0.0,Choque,21.0,Normal
14263,2020-09-06 05:00:00,7,Cauca,1,1.0,0,0.0,Volcamiento,11.0,Sol
14264,2020-07-02 05:00:00,4,Quindío,0,0.0,0,0.0,Choque,8.0,Normal
14265,2020-07-08 05:00:00,3,Quindío,1,2.0,0,0.0,Choque,16.0,Normal
14266,2020-07-15 05:00:00,3,Quindío,0,0.0,0,0.0,Salida de la vía sin volcarse,15.0,Normal
14267,2020-09-01 05:00:00,2,Boyacá,1,1.0,0,0.0,Choque,6.0,Normal
14268,2020-07-18 05:00:00,6,Quindío,0,0.0,0,0.0,Choque,17.0,Normal
14269,2020-07-18 05:00:00,6,Quindío,1,2.0,0,0.0,Choque,17.0,Normal
14270,2020-06-23 05:00:00,2,Caldas,1,2.0,0,0.0,Choque,19.0,Normal
14271,2020-06-11 05:00:00,4,Caldas,0,0.0,0,0.0,Choque,10.0,Normal
14272,2020-06-17 05:00:00,3,Caldas,0,0.0,0,0.0,Choque,23.0,Normal
14273,2020-06-30 05:00:00,2,Caldas,0,0.0,0,0.0,Choque,19.0,Normal
14274,2020-06-16 05:00:00,2,Caldas,0,0.0,0,0.0,Choque,14.0,Lluvia
14275,2020-06-18 05:00:00,4,Caldas,0,0.0,0,0.0,Choque,20.0,Lluvia
14276,2020-07-11 05:00:00,6,Chocó,0,0.0,0,0.0,Choque,6.0,Seca
14277,2020-07-30 05:00:00,4,Meta,0,0.0,1,1.0,Choque,10.0,Seca
14278,2020-07-22 05:00:00,3,Quindío,1,3.0,0,0.0,Choque,8.0,Normal
14279,2020-07-22 05:00:00,3,Quindío,1,1.0,0,0.0,Choque,7.0,Lluvia
14280,2020-06-27 05:00:00,6,Cauca,0,0.0,0,0.0,Choque,17.0,Normal
14281,2020-07-22 05:00:00,3,Quindío,1,1.0,0,0.0,Choque,12.0,Viento
14282,2020-07-25 05:00:00,6,Quindío,1,2.0,0,0.0,Choque,9.0,Normal
14283,2020-07-25 05:00:00,6,Quindío,0,0.0,0,0.0,Choque,7.0,Lluvia
14284,2020-06-11 05:00:00,4,Caldas,1,1.0,0,0.0,Atropello,18.0,Normal
14285,2020-06-18 05:00:00,4,Caldas,1,1.0,1,1.0,Choque,16.0,Normal
14286,2020-07-23 05:00:00,4,Putumayo,0,0.0,0,0.0,Choque,16.0,Sol
14287,2020-06-13 05:00:00,6,Caldas,1,2.0,0,0.0,Choque,7.0,Normal
14288,2020-06-30 05:00:00,2,Caldas,0,0.0,1,1.0,Choque,22.0,Normal
14289,2020-06-01 05:00:00,1,Caldas,0,0.0,0,0.0,Choque,14.0,Normal
14290,2020-06-05 05:00:00,5,Caldas,1,1.0,0,0.0,Atropello,6.0,Normal
14291,2020-06-27 05:00:00,6,Caldas,0,0.0,0,0.0,Choque,6.0,Normal
14292,2020-07-24 05:00:00,5,Chocó,0,0.0,0,0.0,Choque,17.0,Sol
14293,2020-07-29 05:00:00,3,Quindío,1,2.0,0,0.0,Choque,13.0,Normal
14294,2020-07-30 05:00:00,4,Quindío,1,1.0,0,0.0,Choque,15.0,Sol
14295,2020-07-31 05:00:00,5,Quindío,1,1.0,0,0.0,Choque,19.0,Normal
14296,2020-03-31 05:00:00,2,Valle del Cauca,0,0.0,0,0.0,Choque,16.0,Normal
14297,2020-04-04 05:00:00,6,Valle del Cauca,0,0.0,0,0.0,Choque,17.0,Normal
14298,2020-08-01 05:00:00,6,Quindío,0,0.0,1,1.0,Choque,14.0,Sol
14299,2020-08-02 05:00:00,7,Quindío,0,0.0,0,0.0,Choque,17.0,Normal
14300,2020-04-12 05:00:00,7,Valle del Cauca,0,0.0,0,0.0,Choque,6.0,Normal
14301,2020-05-01 05:00:00,5,Valle del Cauca,0,0.0,0,0.0,Atropello,6.0,Normal
14302,2020-05-21 05:00:00,4,Valle del Cauca,0,0.0,0,0.0,Atropello,19.0,Normal
14303,2020-05-23 05:00:00,6,Valle del Cauca,0,0.0,0,0.0,Choque,0.0,Normal
14304,2020-05-30 05:00:00,6,Valle del Cauca,0,0.0,0,0.0,Choque,9.0,Normal
14305,2020-06-04 05:00:00,4,Valle del Cauca,0,0.0,0,0.0,Choque,8.0,Normal
14306,2020-06-09 05:00:00,2,Valle del Cauca,0,0.0,0,0.0,Choque,10.0,Normal
14307,2020-08-02 05:00:00,7,Quindío,1,2.0,0,0.0,Choque,18.0,Normal
14308,2020-04-20 05:00:00,1,Valle del Cauca,0,0.0,0,0.0,Choque,10.0,Normal
14309,2020-04-23 05:00:00,4,Valle del Cauca,1,1.0,0,0.0,Choque,11.0,Normal
14310,2020-05-11 05:00:00,1,Valle del Cauca,0,0.0,0,0.0,Otro,20.0,Lluvia
14311,2020-05-17 05:00:00,7,Valle del Cauca,0,0.0,0,0.0,Volcamiento,18.0,Lluvia
14312,2020-05-20 05:00:00,3,Valle del Cauca,0,0.0,0,0.0,Choque,11.0,Normal
14313,2020-06-03 05:00:00,3,Valle del Cauca,1,1.0,0,0.0,Atropello,19.0,Normal
14314,2020-06-06 05:00:00,6,Valle del Cauca,1,2.0,0,0.0,Choque,22.0,Lluvia
14315,2020-07-03 05:00:00,5,Huila,1,1.0,0,0.0,Choque,6.0,Seca
14316,2020-06-14 05:00:00,7,Valle del Cauca,1,1.0,0,0.0,Atropello,9.0,Normal
14317,2020-06-19 05:00:00,5,Valle del Cauca,0,0.0,0,0.0,Volcamiento,20.0,Lluvia
14318,2020-06-20 05:00:00,6,Valle del Cauca,0,0.0,0,0.0,Choque,2.0,Normal
14319,2020-09-05 05:00:00,6,Caquetá,1,3.0,0,0.0,Choque,11.0,Sol
14320,2020-09-05 05:00:00,6,Caquetá,1,1.0,0,0.0,Choque,7.0,Seca
14321,2020-07-25 05:00:00,6,Ocaña,1,2.0,1,1.0,Choque,20.0,Normal
14322,2020-06-11 05:00:00,4,Valle del Cauca,1,2.0,0,0.0,Choque,9.0,Normal
14323,2020-06-11 05:00:00,4,Valle del Cauca,0,0.0,0,0.0,Choque,12.0,Normal
14324,2020-06-15 05:00:00,1,Valle del Cauca,0,0.0,0,0.0,Choque,7.0,Normal
14325,2020-06-16 05:00:00,2,Valle del Cauca,0,0.0,0,0.0,Choque,17.0,Lluvia
14326,2020-07-09 05:00:00,4,Ocaña,1,1.0,0,0.0,Choque,14.0,Sol
14327,2020-07-21 05:00:00,2,Ocaña,0,0.0,1,1.0,Choque,15.0,Sol
14328,2020-09-09 05:00:00,3,Cauca,0,0.0,0,0.0,Choque,5.0,Seca
14329,2020-09-09 05:00:00,3,Cauca,0,0.0,0,0.0,Volcamiento,5.0,Seca
14330,2020-09-14 05:00:00,1,Cauca,0,0.0,0,0.0,Choque,17.0,Sol
14331,2020-08-01 05:00:00,6,Quindío,0,0.0,1,1.0,Choque,14.0,Normal
14332,2020-08-03 05:00:00,1,Quindío,0,0.0,0,0.0,Choque,8.0,Sol
14333,2020-08-14 05:00:00,5,Quindío,0,0.0,0,0.0,Choque,14.0,Normal
14334,2020-08-07 05:00:00,5,Quindío,0,0.0,0,0.0,Choque,8.0,Normal
14335,2020-08-09 05:00:00,7,Quindío,0,0.0,1,1.0,Choque,14.0,Normal
14336,2020-08-13 05:00:00,4,Quindío,1,1.0,0,0.0,Choque,14.0,Normal
14337,2020-08-14 05:00:00,5,Quindío,0,0.0,0,0.0,Choque,14.0,Lluvia
14338,2020-07-27 05:00:00,1,Planta Central,0,0.0,0,0.0,No determinado,0.0,Normal
14339,2020-07-17 05:00:00,5,Planta Central,0,0.0,0,0.0,No determinado,2.0,Normal
14340,2020-07-11 05:00:00,6,Planta Central,0,0.0,1,1.0,Choque,0.0,Normal
14341,2020-07-02 05:00:00,4,Valle del Cauca,0,0.0,0,0.0,Volcamiento,4.0,Lluvia
14342,2020-07-20 05:00:00,1,Planta Central,0,0.0,0,0.0,No determinado,14.0,Normal
14343,2020-07-08 05:00:00,3,Valle del Cauca,1,1.0,1,1.0,Choque,21.0,Normal
14344,2020-08-09 05:00:00,7,Casanare,1,2.0,0,0.0,Choque,20.0,Normal
14345,2020-07-28 05:00:00,2,Valle del Cauca,0,0.0,0,0.0,Choque,7.0,Normal
14346,2020-07-30 05:00:00,4,Planta Central,0,0.0,0,0.0,Choque,14.0,Normal
14347,2020-07-22 05:00:00,3,Planta Central,0,0.0,0,0.0,Salida de la vía sin volcarse,0.0,Lluvia
14348,2020-07-01 05:00:00,3,Planta Central,0,0.0,0,0.0,No determinado,0.0,Normal
14349,2020-07-23 05:00:00,4,Planta Central,0,0.0,0,0.0,No determinado,1.0,Lluvia
14350,2020-07-28 05:00:00,2,Planta Central,0,0.0,0,0.0,No determinado,14.0,Normal
14351,2020-07-21 05:00:00,2,Planta Central,0,0.0,0,0.0,Choque,13.0,Normal
14352,2020-07-07 05:00:00,2,Planta Central,0,0.0,1,1.0,Atropello,14.0,Normal
14353,2020-07-09 05:00:00,4,Planta Central,0,0.0,1,1.0,Choque,15.0,Normal
14354,2020-07-24 05:00:00,5,Planta Central,1,2.0,0,0.0,Choque,2.0,Lluvia
14355,2020-07-15 05:00:00,3,Planta Central,0,0.0,0,0.0,No determinado,2.0,Lluvia
14356,2020-07-11 05:00:00,6,Valle del Cauca,0,0.0,0,0.0,Choque,3.0,Normal
14357,2020-07-25 05:00:00,6,Valle del Cauca,1,1.0,1,1.0,Choque,6.0,Lluvia
14358,2020-07-16 05:00:00,4,Valle del Cauca,0,0.0,0,0.0,Choque,17.0,Normal
14359,2020-07-09 05:00:00,4,Planta Central,0,0.0,0,0.0,Volcamiento,9.0,Normal
14360,2020-07-11 05:00:00,6,Planta Central,1,1.0,0,0.0,Choque,22.0,Lluvia
14361,2020-07-22 05:00:00,3,Planta Central,0,0.0,0,0.0,Salida de la vía sin volcarse,0.0,Lluvia
14362,2020-07-14 05:00:00,2,Planta Central,0,0.0,0,0.0,Salida de la vía sin volcarse,10.0,Normal
14363,2020-07-14 05:00:00,2,Planta Central,0,0.0,0,0.0,No determinado,9.0,Normal
14364,2020-07-13 05:00:00,1,Planta Central,1,1.0,0,0.0,Choque,2.0,Normal
14365,2020-07-30 05:00:00,4,Planta Central,0,0.0,0,0.0,Choque,14.0,Normal
14366,2020-06-08 05:00:00,1,Risaralda,1,3.0,0,0.0,Atropello,10.0,Normal
14367,2020-06-12 05:00:00,5,Risaralda,0,0.0,0,0.0,Choque,14.0,Normal
14368,2020-06-15 05:00:00,1,Risaralda,1,1.0,0,0.0,Choque,15.0,Normal
14369,2020-06-15 05:00:00,1,Risaralda,0,0.0,0,0.0,Choque,16.0,Lluvia
14370,2020-06-15 05:00:00,1,Risaralda,1,1.0,0,0.0,Choque,12.0,Normal
14371,2020-06-20 05:00:00,6,Risaralda,0,0.0,0,0.0,Choque,15.0,Normal
14372,2020-06-18 05:00:00,4,Risaralda,0,0.0,0,0.0,Choque,20.0,Lluvia
14373,2020-06-19 05:00:00,5,Risaralda,0,0.0,0,0.0,Choque,12.0,Normal
14374,2020-06-20 05:00:00,6,Risaralda,1,2.0,0,0.0,Choque,18.0,Normal
14375,2020-06-22 05:00:00,1,Risaralda,1,2.0,0,0.0,Choque,10.0,Normal
14376,2020-06-29 05:00:00,1,Risaralda,1,1.0,0,0.0,Choque,21.0,Normal
14377,2020-08-19 05:00:00,3,Santander,0,0.0,0,0.0,Salida de la vía sin volcarse,1.0,Niebla
14378,2020-08-28 05:00:00,5,Santander,0,0.0,0,0.0,Choque,15.0,Normal
14379,2020-07-01 05:00:00,3,Risaralda,1,1.0,0,0.0,Choque,7.0,Normal
14380,2020-07-11 05:00:00,6,Risaralda,0,0.0,0,0.0,Choque,12.0,Normal
14381,2020-08-12 05:00:00,3,Planta Central,1,1.0,0,0.0,Atropello,17.0,Sol
14382,2020-07-06 05:00:00,1,Risaralda,0,0.0,0,0.0,Choque,12.0,Normal
14383,2020-07-08 05:00:00,3,Risaralda,1,1.0,0,0.0,Choque,12.0,Normal
14384,2020-08-05 05:00:00,3,Planta Central,0,0.0,0,0.0,Volcamiento,6.0,Seca
14385,2020-08-31 05:00:00,1,Planta Central,0,0.0,0,0.0,Volcamiento,11.0,Seca
14386,2020-07-12 05:00:00,7,Risaralda,0,0.0,0,0.0,Choque,10.0,Normal
14387,2020-07-13 05:00:00,1,Risaralda,0,0.0,0,0.0,Choque,17.0,Normal
14388,2020-07-13 05:00:00,1,Risaralda,0,0.0,0,0.0,Choque,17.0,Normal
14389,2020-07-19 05:00:00,7,Risaralda,0,0.0,0,0.0,Choque,13.0,Lluvia
14390,2020-07-22 05:00:00,3,Risaralda,1,2.0,0,0.0,Choque,18.0,Normal
14391,2020-07-26 05:00:00,7,Risaralda,1,2.0,0,0.0,Choque,20.0,Normal
14392,2020-07-27 05:00:00,1,Risaralda,1,1.0,0,0.0,Choque,12.0,Normal
14393,2020-07-28 05:00:00,2,Risaralda,1,1.0,0,0.0,Choque,11.0,Normal
14394,2020-07-30 05:00:00,4,Risaralda,0,0.0,0,0.0,Choque,13.0,Normal
14395,2020-07-21 05:00:00,2,Caquetá,1,1.0,0,0.0,Volcamiento,12.0,Normal
14396,2020-08-27 05:00:00,4,Santander,0,0.0,0,0.0,Choque,16.0,Normal
14397,2020-05-10 05:00:00,7,Huila,0,0.0,0,0.0,Choque,12.0,Sol
14398,2020-09-29 05:00:00,2,Caquetá,1,1.0,0,0.0,Choque,7.0,Normal
14399,2020-08-20 05:00:00,4,Putumayo,0,0.0,0,0.0,Otro,11.0,Sol
14400,2020-05-09 05:00:00,6,Huila,1,1.0,0,0.0,Atropello,16.0,Sol
14401,2020-08-08 05:00:00,6,Boyacá,0,0.0,0,0.0,Choque,7.0,Normal
14402,2020-08-31 05:00:00,1,Risaralda,0,0.0,0,0.0,Choque,18.0,Normal
14403,2020-01-10 05:00:00,5,Planta Central,0,0.0,0,0.0,Choque,13.0,Normal
14404,2020-06-05 05:00:00,5,Planta Central,1,1.0,0,0.0,Choque,18.0,Normal
14405,2020-06-03 05:00:00,3,Planta Central,0,0.0,0,0.0,Choque,9.0,Lluvia
14406,2020-01-22 05:00:00,3,Antioquia,0,0.0,0,0.0,Incendio,21.0,Normal
14407,2020-06-30 05:00:00,2,Planta Central,0,0.0,0,0.0,Choque,5.0,Lluvia
14408,2020-06-12 05:00:00,5,Planta Central,0,0.0,0,0.0,Volcamiento,22.0,Lluvia
14409,2020-06-07 05:00:00,7,Planta Central,1,1.0,0,0.0,Choque,14.0,Normal
14410,2020-08-31 05:00:00,1,Risaralda,0,0.0,0,0.0,Choque,12.0,Seca
14411,2020-01-25 05:00:00,6,Planta Central,0,0.0,0,0.0,Choque,10.0,Normal
14412,2020-08-29 05:00:00,6,Risaralda,1,1.0,0,0.0,Atropello,11.0,Sol
14413,2020-06-05 05:00:00,5,Planta Central,0,0.0,0,0.0,Choque,21.0,Normal
14414,2020-01-31 05:00:00,5,Antioquia,0,0.0,0,0.0,Choque,16.0,Normal
14415,2020-06-12 05:00:00,5,Planta Central,0,0.0,0,0.0,Choque,10.0,Lluvia
14416,2020-06-02 05:00:00,2,Planta Central,0,0.0,0,0.0,Choque,3.0,Lluvia
14417,2020-06-11 05:00:00,4,Planta Central,0,0.0,1,1.0,Choque,4.0,Normal
14418,2020-08-24 05:00:00,1,Risaralda,0,0.0,0,0.0,Salida de la vía sin volcarse,23.0,Normal
14419,2020-08-29 05:00:00,6,Risaralda,0,0.0,0,0.0,Choque,20.0,Seca
14420,2020-08-21 05:00:00,5,Risaralda,1,1.0,0,0.0,Choque,6.0,Normal
14421,2020-08-20 05:00:00,4,Risaralda,0,0.0,0,0.0,Otro,14.0,Normal
14422,2020-08-21 05:00:00,5,Risaralda,1,2.0,0,0.0,Volcamiento,2.0,Normal
14423,2020-08-12 05:00:00,3,Risaralda,0,0.0,0,0.0,Choque,18.0,Normal
14424,2020-07-27 05:00:00,1,Planta Central,0,0.0,0,0.0,Otro,22.0,Lluvia
14425,2020-07-29 05:00:00,3,Planta Central,1,2.0,0,0.0,Choque,18.0,Normal
14426,2020-07-22 05:00:00,3,Planta Central,0,0.0,1,1.0,Atropello,19.0,Normal
14427,2020-07-09 05:00:00,4,Planta Central,0,0.0,0,0.0,Choque,5.0,Normal
14428,2020-07-12 05:00:00,7,Planta Central,1,1.0,0,0.0,Choque,11.0,Normal
14429,2020-01-26 05:00:00,7,Antioquia,1,4.0,0,0.0,Choque,15.0,Normal
14430,2020-07-09 05:00:00,4,Planta Central,1,1.0,0,0.0,Choque,9.0,Normal
14431,2020-07-30 05:00:00,4,Planta Central,0,0.0,0,0.0,Choque,11.0,Normal
14432,2020-07-10 05:00:00,5,Planta Central,0,0.0,0,0.0,Choque,20.0,Lluvia
14433,2020-07-16 05:00:00,4,Planta Central,0,0.0,0,0.0,Choque,19.0,Lluvia
14434,2020-01-24 05:00:00,5,Antioquia,1,2.0,0,0.0,Choque,16.0,Normal
14435,2020-07-26 05:00:00,7,Planta Central,0,0.0,0,0.0,Choque,17.0,Niebla
14436,2020-07-02 05:00:00,4,Planta Central,0,0.0,0,0.0,Choque,7.0,Lluvia
14437,2020-07-20 05:00:00,1,Planta Central,0,0.0,0,0.0,Choque,23.0,Normal
14438,2020-01-19 05:00:00,7,Antioquia,0,0.0,0,0.0,Choque,11.0,Normal
14439,2020-01-15 05:00:00,3,Antioquia,1,1.0,0,0.0,Choque,16.0,Normal
14440,2020-07-27 05:00:00,1,Planta Central,0,0.0,0,0.0,Volcamiento,14.0,Normal
14441,2020-07-20 05:00:00,1,Planta Central,1,1.0,1,1.0,Choque,6.0,Normal
14442,2020-07-15 05:00:00,3,Planta Central,0,0.0,0,0.0,Choque,23.0,Normal
14443,2020-07-30 05:00:00,4,Planta Central,0,0.0,0,0.0,Volcamiento,9.0,Normal
14444,2020-07-30 05:00:00,4,Planta Central,0,0.0,0,0.0,Volcamiento,9.0,Normal
14445,2020-07-04 05:00:00,6,Planta Central,0,0.0,0,0.0,Choque,10.0,Normal
14446,2020-07-25 05:00:00,6,Planta Central,0,0.0,0,0.0,Choque,1.0,Lluvia
14447,2020-07-23 05:00:00,4,Planta Central,0,0.0,0,0.0,Choque,8.0,Normal
14448,2020-02-10 05:00:00,1,Antioquia,1,1.0,0,0.0,Caída ocupante,6.0,Normal
14449,2020-07-02 05:00:00,4,Planta Central,1,1.0,0,0.0,Choque,14.0,Normal
14450,2020-08-05 05:00:00,3,Tolima,0,0.0,0,0.0,Choque,12.0,Normal
14451,2020-08-18 05:00:00,2,Tolima,1,1.0,0,0.0,Choque,15.0,Normal
14452,2020-08-23 05:00:00,7,Tolima,1,1.0,1,2.0,Choque,6.0,Normal
14453,2020-07-27 05:00:00,1,Planta Central,0,0.0,0,0.0,Choque,18.0,Normal
14454,2020-07-03 05:00:00,5,Planta Central,0,0.0,0,0.0,Choque,6.0,Normal
14455,2020-07-05 05:00:00,7,Planta Central,0,0.0,0,0.0,Choque,18.0,Normal
14456,2020-07-05 05:00:00,7,Planta Central,0,0.0,0,0.0,Choque,22.0,Lluvia
14457,2020-09-19 05:00:00,6,Caquetá,0,0.0,1,1.0,Choque,19.0,Normal
14458,2020-07-04 05:00:00,6,Planta Central,0,0.0,0,0.0,Choque,14.0,Normal
14459,2020-07-24 05:00:00,5,Planta Central,0,0.0,0,0.0,Choque,8.0,Normal
14460,2020-07-04 05:00:00,6,Planta Central,0,0.0,0,0.0,Choque,13.0,Normal
14461,2020-07-29 05:00:00,3,Planta Central,0,0.0,0,0.0,Choque,20.0,Normal
14462,2020-07-13 05:00:00,1,Planta Central,0,0.0,0,0.0,Choque,6.0,Normal
