,Fecha,DOW,Ciudad,Heridos,Cuenta Heridos,Muertos,Cuenta Muertos,Hora,Tipo de vehiculo,Barrio,Comuna
5972,2013-05-25,6,Bucaramanga,1,,0,,19,"('MOTO',)",Antonia Santos Sur,09. LA PEDREGOSA
5973,2013-05-25,6,Bucaramanga,0,,0,,20,"('AUTOMOVIL',)",Ciudad Venecia,11. SUR
5974,2013-05-25,6,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",Diamante II,10. PROVENZA
5975,2013-05-25,6,Bucaramanga,1,,0,,20,"('AUTOMOVIL', 'MOTO')",Alarcón,03. SAN FRANCISCO
5976,2013-05-25,6,Bucaramanga,1,,0,,14,"('PEATON', 'AUTOMOVIL')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
5977,2013-05-25,6,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'CAMIONETA')",Quinta Dania,14. MORRORICO
5978,2013-05-25,6,Bucaramanga,0,,0,,8,"('AUTOMOVIL', 'MOTO')",LA independencia,02. NORORIENTAL
5979,2013-05-26,7,Bucaramanga,0,,0,,7,"('AUTOMOVIL', 'MOTO')",Ricaurte,06. LA CONCORDIA
5980,2013-05-26,7,Bucaramanga,0,,0,,4,"('AUTOMOVIL', 'MOTO')",Tejar Norte,01. NORTE
5981,2013-05-26,7,Bucaramanga,1,,0,,12,"('CAMIONETA', 'MOTO')",La Concordia,06. LA CONCORDIA
5982,2013-05-26,7,Bucaramanga,1,,0,,9,"('CAMIONETA', 'MOTO')",Campo Hermoso,05. GARCIA ROVIRA
5983,2013-05-26,7,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'MOTO')",Provenza,10. PROVENZA
5984,2013-05-26,7,Bucaramanga,0,,0,,13,"('AUTOMOVIL',)",Provenza,10. PROVENZA
5985,2013-05-26,7,Bucaramanga,1,,0,,16,"('MOTO',)",Campo Hermoso,05. GARCIA ROVIRA
5986,2013-05-26,7,Bucaramanga,0,,0,,15,"('AUTOMOVIL',)",Alarcón,03. SAN FRANCISCO
5987,2013-05-26,7,Bucaramanga,1,,0,,2,"('CAMIONETA', 'MOTO')",El Prado,13. ORIENTAL
5988,2013-05-26,7,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Norte Bajo,03. SAN FRANCISCO
5989,2013-05-27,1,Bucaramanga,1,,0,,6,"('AUTOMOVIL', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
5990,2013-05-27,1,Bucaramanga,0,,0,,14,"('CAMION',)",Antonia Santos Centro,13. ORIENTAL
5991,2013-05-27,1,Bucaramanga,1,,0,,12,"('PEATON', 'AUTOMOVIL')",Centro,15. CENTRO
5992,2013-05-27,1,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMION')",Centro,15. CENTRO
5993,2013-05-27,1,Bucaramanga,1,,0,,16,"('PEATON', 'AUTOMOVIL')",Asturias,09. LA PEDREGOSA
5994,2013-05-27,1,Bucaramanga,1,,0,,19,"('AUTOMOVIL', 'MOTO')",Diamante II,10. PROVENZA
5995,2013-05-27,1,Bucaramanga,0,,0,,12,"('AUTOMOVIL',)",Provenza,10. PROVENZA
5996,2013-05-27,1,Bucaramanga,1,,0,,18,"('BUSETA', 'MOTO')",Centro,15. CENTRO
5997,2013-05-28,2,Bucaramanga,0,,1,,8,"('MOTO',)",La Ceiba,06. LA CONCORDIA
5998,2013-05-28,2,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'BUS')",Ciudad Venecia,11. SUR
5999,2013-05-28,2,Bucaramanga,0,,0,,16,"('CAMION',)",Centro,15. CENTRO
6000,2013-05-28,2,Bucaramanga,0,,0,,10,"('AUTOMOVIL',)",Antonia Santos Sur,09. LA PEDREGOSA
6001,2013-05-28,2,Bucaramanga,1,,0,,9,"('AUTOMOVIL', 'MOTO')",San Francisco,03. SAN FRANCISCO
6002,2013-05-28,2,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'OTRO')",Alarcón,03. SAN FRANCISCO
6003,2013-05-28,2,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'BUSETA')",La Aurora,13. ORIENTAL
6004,2013-05-28,2,Bucaramanga,1,,0,,20,"('AUTOMOVIL', 'MOTO')",San Francisco,03. SAN FRANCISCO
6005,2013-05-28,2,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'BUS')",Centro,15. CENTRO
6006,2013-05-28,2,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'CAMIONETA')",San Francisco,03. SAN FRANCISCO
6007,2013-05-29,3,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
6008,2013-05-29,3,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
6009,2013-05-29,3,Bucaramanga,1,,0,,6,"('BUSETA',)",Cabecera del Llano,12. CABECERA DEL LLANO
6010,2013-05-29,3,Bucaramanga,0,,0,,8,"('CAMPAERO', 'CAMIONETA')",Universidad,03. SAN FRANCISCO
6011,2013-05-29,3,Bucaramanga,0,,0,,7,"('AUTOMOVIL',)",La Aurora,13. ORIENTAL
6012,2013-05-29,3,Bucaramanga,0,,0,,8,"('AUTOMOVIL',)",Alfonso López,05. GARCIA ROVIRA
6013,2013-05-29,3,Bucaramanga,1,,0,,17,"('AUTOMOVIL', 'MOTO')",Mejoras Públicas,13. ORIENTAL
6014,2013-05-29,3,Bucaramanga,0,,0,,7,"('AUTOMOVIL',)",Diamante I,09. LA PEDREGOSA
6015,2013-05-29,3,Bucaramanga,1,,0,,7,"('PEATON', 'MOTO')",Centro,15. CENTRO
6016,2013-05-30,4,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'CAMIONETA')",Bolarquí,12. CABECERA DEL LLANO
6017,2013-05-30,4,Bucaramanga,1,,0,,11,"('PEATON', 'BUSETA')",Cabecera del Llano,12. CABECERA DEL LLANO
6018,2013-05-30,4,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",San Francisco,03. SAN FRANCISCO
6019,2013-05-30,4,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'BUS')",Mutis,17. MUTIS
6020,2013-05-30,4,Bucaramanga,1,,0,,18,"('AUTOMOVIL', 'MOTO')",Gómez Niño,06. LA CONCORDIA
6021,2013-05-30,4,Bucaramanga,0,,0,,22,"('AUTOMOVIL',)",Comuneros,03. SAN FRANCISCO
6022,2013-05-30,4,Bucaramanga,1,,0,,19,"('AUTOMOVIL', 'MOTO')",Mutis,17. MUTIS
6023,2013-05-30,4,Bucaramanga,1,,0,,20,"('AUTOMOVIL', 'MOTO')",Ricaurte,06. LA CONCORDIA
6024,2013-05-30,4,Bucaramanga,0,,0,,21,"('AUTOMOVIL', 'CAMPAERO')",Mutis,17. MUTIS
6025,2013-05-30,4,Bucaramanga,1,,0,,17,"('AUTOMOVIL', 'MOTO')",La Concordia,06. LA CONCORDIA
6026,2013-05-31,5,Bucaramanga,0,,0,,8,"('AUTOMOVIL', 'CAMIONETA')",Conucos,12. CABECERA DEL LLANO
6027,2013-05-31,5,Bucaramanga,1,,0,,9,"('MOTO',)",Miraflores,14. MORRORICO
6028,2013-05-31,5,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMION')",Mejoras Públicas,13. ORIENTAL
6029,2013-05-31,5,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'MOTO')",San Francisco,03. SAN FRANCISCO
6030,2013-05-31,5,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Juan XXIII,08. SUROCCIDENTE
6031,2013-05-31,5,Bucaramanga,0,,0,,19,"('MOTO',)",Antonia Santos Centro,13. ORIENTAL
6032,2013-05-31,5,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'MOTO')",Nuevo Sotomayor,12. CABECERA DEL LLANO
6033,2013-05-31,5,Bucaramanga,1,,0,,23,"('MOTO',)",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
6034,2013-05-31,5,Bucaramanga,1,,0,,19,"('CAMION', 'BICICLETA')",Girardot,04. OCCIDENTAL
6035,2013-05-31,5,Bucaramanga,0,,0,,8,"('BUSETA', 'CAMION')",Centro,15. CENTRO
6036,2013-05-31,5,Bucaramanga,1,,0,,9,"('MOTO',)",Centro,15. CENTRO
6037,2013-01-06,6,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
6038,2013-01-06,6,Bucaramanga,0,,0,,12,"('AUTOMOVIL',)",San Francisco,03. SAN FRANCISCO
6039,2013-01-06,6,Bucaramanga,1,,0,,16,"('PEATON', 'BUS')",Centro,15. CENTRO
6040,2013-01-06,6,Bucaramanga,1,,0,,17,"('PEATON', 'AUTOMOVIL')",Provenza,10. PROVENZA
6041,2013-01-06,6,Bucaramanga,0,,0,,12,"('CAMIONETA',)",Provenza,10. PROVENZA
6042,2013-01-06,6,Bucaramanga,0,,0,,0,"('AUTOMOVIL',)",Bolívar,13. ORIENTAL
6043,2013-01-06,6,Bucaramanga,1,,0,,20,"('MOTO',)",Juan XXIII,08. SUROCCIDENTE
6044,2013-01-06,6,Bucaramanga,0,,0,,6,"('AUTOMOVIL',)",San Miguel,06. LA CONCORDIA
6045,2013-01-06,6,Bucaramanga,0,,0,,12,"('MICRO', 'CAMION')",Granada,04. OCCIDENTAL
6046,2013-01-06,6,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
6047,2013-01-06,6,Bucaramanga,1,,0,,16,"('AUTOMOVIL', 'CAMIONETA')",Antonia Santos Centro,13. ORIENTAL
6048,2013-01-06,6,Bucaramanga,1,,0,,20,"('CAMPAERO', 'MOTO')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
6049,2013-01-06,6,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'BUSETA')",Centro,15. CENTRO
6050,2013-01-06,6,Bucaramanga,0,,0,,12,"('AUTOMOVIL',)",Diamante II,10. PROVENZA
6051,2013-01-06,6,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'CAMION')",Mutis,17. MUTIS
6052,2013-01-06,6,Bucaramanga,0,,0,,20,"('AUTOMOVIL', 'CAMION')",Gómez Niño,06. LA CONCORDIA
6053,2013-01-06,6,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'BUS')",Antonia Santos Centro,13. ORIENTAL
6054,2013-01-06,6,Bucaramanga,1,,0,,6,"('MICRO', 'CAMION')",Chapinero,03. SAN FRANCISCO
6055,2013-02-06,7,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Alarcón,03. SAN FRANCISCO
6056,2013-02-06,7,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'MOTO')",Ciudadela Real de Minas,07. LA CIUDADELA
6057,2013-02-06,7,Bucaramanga,0,,0,,6,"('AUTOMOVIL',)",Cabecera del Llano,12. CABECERA DEL LLANO
6058,2013-02-06,7,Bucaramanga,0,,0,,16,"('AUTOMOVIL',)",Lagos del Cacique,16. LAGOS DEL CACIQUE
6059,2013-02-06,7,Bucaramanga,1,,0,,17,"('CAMPAERO', 'MOTO')",Terrazas,12. CABECERA DEL LLANO
6060,2013-02-06,7,Bucaramanga,0,,0,,2,"('BUS',)",Alarcón,03. SAN FRANCISCO
6061,2013-02-06,7,Bucaramanga,1,,0,,13,"('BUSETA', 'MOTO')",García Rovira,15. CENTRO
6062,2013-02-06,7,Bucaramanga,0,,0,,17,"('AUTOMOVIL',)",Antonia Santos Sur,09. LA PEDREGOSA
6063,2013-02-06,7,Bucaramanga,0,,0,,10,"('AUTOMOVIL',)",Cabecera del Llano,12. CABECERA DEL LLANO
6064,2013-02-06,7,Bucaramanga,1,,0,,17,"('AUTOMOVIL', 'MOTO')",La Pedregosa,09. LA PEDREGOSA
6065,2013-03-06,1,Bucaramanga,1,,0,,9,"('AUTOMOVIL', 'MOTO')",Universidad,03. SAN FRANCISCO
6066,2013-03-06,1,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Alarcón,03. SAN FRANCISCO
6067,2013-03-06,1,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'MOTO')",Fontana,10. PROVENZA
6068,2013-03-06,1,Bucaramanga,1,,0,,6,"('MOTO',)",San Francisco,03. SAN FRANCISCO
6069,2013-03-06,1,Bucaramanga,0,,0,,1,"('AUTOMOVIL', 'CAMIONETA')",SAN PIO,12. CABECERA DEL LLANO
6070,2013-03-06,1,Bucaramanga,0,,1,,22,"('PEATON', 'AUTOMOVIL')",Bucaramanga,08. SUROCCIDENTE
6071,2013-04-06,2,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",Toledo Plata,11. SUR
6072,2013-04-06,2,Bucaramanga,0,,0,,18,"('BUSETA',)",La Concordia,06. LA CONCORDIA
6073,2013-04-06,2,Bucaramanga,1,,0,,12,"('CAMPAERO', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
6074,2013-04-06,2,Bucaramanga,1,,0,,1,"('AUTOMOVIL', 'MOTO')",Nuevo Sotomayor,12. CABECERA DEL LLANO
6075,2013-04-06,2,Bucaramanga,1,,0,,5,"('AUTOMOVIL', 'MOTO')",Antonia Santos Centro,13. ORIENTAL
6076,2013-04-06,2,Bucaramanga,0,,0,,11,"('AUTOMOVIL',)",Sotomayor,12. CABECERA DEL LLANO
6077,2013-04-06,2,Bucaramanga,1,,0,,12,"('BUSETA', 'MOTO')",San Alonso,13. ORIENTAL
6078,2013-04-06,2,Bucaramanga,0,,0,,6,"('AUTOMOVIL', 'BUSETA')",San Francisco,03. SAN FRANCISCO
6079,2013-04-06,2,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMIONETA')",Diamante II,10. PROVENZA
6080,2013-04-06,2,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'CAMION')",La Concordia,06. LA CONCORDIA
6081,2013-04-06,2,Bucaramanga,0,,0,,21,"('MOTO',)",Campo Hermoso,05. GARCIA ROVIRA
6082,2013-04-06,2,Bucaramanga,0,,0,,23,"('CAMIONETA', 'CAMION')",Centro,15. CENTRO
6083,2013-04-06,2,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'MOTO')",Ricaurte,06. LA CONCORDIA
6084,2013-04-06,2,Bucaramanga,0,,0,,14,"('AUTOMOVIL',)",Antonia Santos Sur,09. LA PEDREGOSA
6085,2013-04-06,2,Bucaramanga,1,,0,,2,"('PEATON', 'AUTOMOVIL')",Morrorico,14. MORRORICO
6086,2013-05-06,3,Bucaramanga,0,,1,,10,"('PEATON', 'CAMION')",Antonia Santos Centro,13. ORIENTAL
6087,2013-05-06,3,Bucaramanga,1,,0,,6,"('AUTOMOVIL', 'MOTO')",Chorreras Don Juan,05. GARCIA ROVIRA
6088,2013-05-06,3,Bucaramanga,0,,1,,13,"('BUSETA', 'MOTO')",San Francisco,03. SAN FRANCISCO
6089,2013-05-06,3,Bucaramanga,1,,0,,17,"('MOTO', 'BICICLETA')",Campo Hermoso,05. GARCIA ROVIRA
6090,2013-05-06,3,Bucaramanga,0,,0,,17,"('MICRO', 'BUS')",Universidad,03. SAN FRANCISCO
6091,2013-05-06,3,Bucaramanga,1,,0,,15,"('MICRO', 'MOTO')",Quinta Dania,14. MORRORICO
6092,2013-05-06,3,Bucaramanga,1,,0,,7,"('MOTO', 'BICICLETA')",Centro,15. CENTRO
6093,2013-05-06,3,Bucaramanga,1,,0,,15,"('AUTOMOVIL', 'MOTO')",Los Pinos,13. ORIENTAL
6094,2013-05-06,3,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
6095,2013-06-06,4,Bucaramanga,0,,0,,12,"('CAMIONETA', 'MOTO')",ÁLVAREZ,13. ORIENTAL
6096,2013-06-06,4,Bucaramanga,1,,0,,7,"('MOTO',)",Esperanza II,02. NORORIENTAL
6097,2013-06-06,4,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'CAMPAERO')",Mejoras Públicas,13. ORIENTAL
6098,2013-06-06,4,Bucaramanga,1,,0,,19,"('AUTOMOVIL', 'MOTO')",Conucos,12. CABECERA DEL LLANO
6099,2013-06-06,4,Bucaramanga,0,,0,,6,"('CAMIONETA', 'CAMION')",Rio de Oro I,04. OCCIDENTAL
6100,2013-06-06,4,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",África,08. SUROCCIDENTE
6101,2013-06-06,4,Bucaramanga,0,,0,,12,"('AUTOMOVIL',)",Antonia Santos Sur,09. LA PEDREGOSA
6102,2013-06-06,4,Bucaramanga,1,,0,,21,"('AUTOMOVIL', 'MOTO')",Mejoras Públicas,13. ORIENTAL
6103,2013-06-06,4,Bucaramanga,0,,0,,8,"('CAMPAERO',)",Lagos del Cacique,16. LAGOS DEL CACIQUE
6104,2013-06-06,4,Bucaramanga,0,,0,,21,"('AUTOMOVIL', 'CAMIONETA')",Santa María,11. SUR
6105,2013-06-06,4,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'BUSETA')",ÁLVAREZ,13. ORIENTAL
6106,2013-06-06,4,Bucaramanga,0,,0,,19,"('CAMION',)",Norte Bajo,04. OCCIDENTAL
6107,2013-07-06,5,Bucaramanga,1,,0,,22,"('MOTO',)",San Francisco,03. SAN FRANCISCO
6108,2013-07-06,5,Bucaramanga,1,,0,,5,"('PEATON', 'AUTOMOVIL', 'MOTO')",San Alonso,13. ORIENTAL
6109,2013-07-06,5,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMION')",Nápoles,04. OCCIDENTAL
6110,2013-07-06,5,Bucaramanga,1,,0,,14,"('PEATON', 'MOTO')",Asturias,09. LA PEDREGOSA
6111,2013-07-06,5,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'BUS')",San Alonso,13. ORIENTAL
6112,2013-07-06,5,Bucaramanga,0,,0,,7,"('AUTOMOVIL',)",Conucos,12. CABECERA DEL LLANO
6113,2013-07-06,5,Bucaramanga,0,,0,,11,"('AUTOMOVIL',)",El Prado,13. ORIENTAL
6114,2013-07-06,5,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'MOTO')",García Rovira,15. CENTRO
6115,2013-07-06,5,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'BUS')",Diamante II,10. PROVENZA
6116,2013-07-06,5,Bucaramanga,0,,0,,13,"('AUTOMOVIL',)",Provenza,10. PROVENZA
6117,2013-07-06,5,Bucaramanga,1,,0,,23,"('MOTO',)",Centro,15. CENTRO
6118,2013-07-06,5,Bucaramanga,0,,0,,21,"('AUTOMOVIL', 'CAMIONETA')",Universidad,03. SAN FRANCISCO
6119,2013-07-06,5,Bucaramanga,1,,0,,23,"('AUTOMOVIL', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
6120,2013-07-06,5,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
6121,2013-08-06,6,Bucaramanga,0,,0,,1,"('AUTOMOVIL',)",Centro,15. CENTRO
6122,2013-08-06,6,Bucaramanga,0,,0,,16,"('AUTOMOVIL',)",El Prado,13. ORIENTAL
6123,2013-08-06,6,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",Cabecera del Llano,12. CABECERA DEL LLANO
6124,2013-08-06,6,Bucaramanga,0,,0,,11,"('AUTOMOVIL',)",Bolarquí,12. CABECERA DEL LLANO
6125,2013-08-06,6,Bucaramanga,0,,0,,0,"('AUTOMOVIL', 'BUS')",Dangond,11. SUR
6126,2013-08-06,6,Bucaramanga,1,,0,,17,"('PEATON', 'MOTO')",Norte Bajo,02. NORORIENTAL
6127,2013-08-06,6,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
6128,2013-09-06,7,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'CAMPAERO')",Sotomayor,12. CABECERA DEL LLANO
6129,2013-09-06,7,Bucaramanga,1,,0,,15,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
6130,2013-09-06,7,Bucaramanga,1,,0,,2,"('PEATON', 'MOTO')",Chorreras Don Juan,05. GARCIA ROVIRA
6131,2013-09-06,7,Bucaramanga,0,,0,,23,"('AUTOMOVIL',)",Cabecera del Llano,12. CABECERA DEL LLANO
6132,2013-09-06,7,Bucaramanga,0,,0,,13,"('AUTOMOVIL',)",Centro,15. CENTRO
6133,2013-09-06,7,Bucaramanga,1,,0,,16,"('PEATON', 'AUTOMOVIL')",Gaitán,04. OCCIDENTAL
6134,2013-09-06,7,Bucaramanga,1,,0,,13,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
6135,2013-10-06,1,Bucaramanga,1,,0,,14,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
6136,2013-10-06,1,Bucaramanga,0,,0,,16,"('AUTOMOVIL',)",Antonia Santos Centro,13. ORIENTAL
6137,2013-10-06,1,Bucaramanga,0,,0,,20,"('AUTOMOVIL',)",Alfonso López,05. GARCIA ROVIRA
6138,2013-10-06,1,Bucaramanga,0,,0,,20,"('AUTOMOVIL', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
6139,2013-10-06,1,Bucaramanga,1,,0,,11,"('AUTOMOVIL', 'MOTO')",San Alonso,13. ORIENTAL
6140,2013-10-06,1,Bucaramanga,1,,0,,14,"('PEATON', 'MOTO')",San Francisco,03. SAN FRANCISCO
6141,2013-10-06,1,Bucaramanga,1,,0,,3,"('AUTOMOVIL',)",EL PRADO,13. ORIENTAL
6142,2013-11-06,2,Bucaramanga,1,,0,,6,"('AUTOMOVIL', 'BICICLETA')",San Francisco,03. SAN FRANCISCO
6143,2013-11-06,2,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'CAMIONETA')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
6144,2013-11-06,2,Bucaramanga,0,,0,,15,"('AUTOMOVIL',)",Alarcón,03. SAN FRANCISCO
6145,2013-11-06,2,Bucaramanga,0,,0,,17,"('AUTOMOVIL',)",Centro,15. CENTRO
6146,2013-11-06,2,Bucaramanga,1,,0,,20,"('CAMION', 'MOTO')",Norte Bajo,03. SAN FRANCISCO
6147,2013-11-06,2,Bucaramanga,0,,0,,8,"('AUTOMOVIL',)",Mutis,17. MUTIS
6148,2013-11-06,2,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
6149,2013-11-06,2,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'CAMION')",Ricaurte,06. LA CONCORDIA
6150,2013-11-06,2,Bucaramanga,1,,0,,19,"('MOTO',)",La Concordia,06. LA CONCORDIA
6151,2013-11-06,2,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
6152,2013-11-06,2,Bucaramanga,0,,0,,9,"('CAMIONETA', 'MOTO')",Provenza,10. PROVENZA
6153,2013-11-06,2,Bucaramanga,0,,0,,7,"('AUTOMOVIL',)",Bolívar,13. ORIENTAL
6154,2013-11-06,2,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'CAMIONETA')",Ricaurte,06. LA CONCORDIA
6155,2013-12-06,3,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'BUS')",San Alonso,13. ORIENTAL
6156,2013-12-06,3,Bucaramanga,0,,0,,9,"('MOTO', 'OTRO')",Chapinero,03. SAN FRANCISCO
6157,2013-12-06,3,Bucaramanga,0,,0,,8,"('AUTOMOVIL',)",Villa Ines,09. LA PEDREGOSA
6158,2013-12-06,3,Bucaramanga,0,,0,,7,"('AUTOMOVIL',)",Sotomayor,12. CABECERA DEL LLANO
6159,2013-12-06,3,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'CAMION')",SIN INFORMACION,Other
6160,2013-12-06,3,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Ricaurte,06. LA CONCORDIA
6161,2013-12-06,3,Bucaramanga,1,,0,,14,"('PEATON', 'AUTOMOVIL')",Cabecera del Llano,12. CABECERA DEL LLANO
6162,2013-12-06,3,Bucaramanga,1,,0,,14,"('BUS', 'MOTO')",Chapinero,03. SAN FRANCISCO
6163,2013-12-06,3,Bucaramanga,1,,0,,19,"('MOTO',)",Provenza,10. PROVENZA
6164,2013-12-06,3,Bucaramanga,0,,0,,13,"('AUTOMOVIL',)",San Miguel,06. LA CONCORDIA
6165,2013-12-06,3,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",San Miguel,06. LA CONCORDIA
6166,2013-12-06,3,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'BUSETA')",Kennedy,01. NORTE
6167,2013-06-13,4,Bucaramanga,1,,0,,8,"('CAMIONETA', 'MOTO')",Centro,15. CENTRO
6168,2013-06-13,4,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'CAMIONETA')",San Rafael,03. SAN FRANCISCO
6169,2013-06-13,4,Bucaramanga,1,,0,,12,"('BUS', 'BICICLETA')",San Francisco,03. SAN FRANCISCO
6170,2013-06-13,4,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'CAMPAERO')",Antonia Santos Centro,13. ORIENTAL
6171,2013-06-13,4,Bucaramanga,0,,0,,15,"('OTRO',)",San Alonso,13. ORIENTAL
6172,2013-06-13,4,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMIONETA')",Diamante II,10. PROVENZA
6173,2013-06-13,4,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMIONETA')",Albania,14. MORRORICO
6174,2013-06-13,4,Bucaramanga,1,,0,,20,"('PEATON', 'MOTO')",Kennedy,01. NORTE
6175,2013-06-13,4,Bucaramanga,0,,1,,0,"('PEATON', 'MOTO')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
6176,2013-06-14,5,Bucaramanga,0,,0,,10,"('CAMIONETA',)",SIN INFORMACION,Other
6177,2013-06-14,5,Bucaramanga,1,,0,,15,"('PEATON', 'MOTO')",Ricaurte,06. LA CONCORDIA
6178,2013-06-14,5,Bucaramanga,1,,0,,6,"('CAMIONETA', 'MOTO')",Miraflores,14. MORRORICO
6179,2013-06-14,5,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'CAMIONETA')",Puerta del Sol,12. CABECERA DEL LLANO
6180,2013-06-14,5,Bucaramanga,1,,0,,14,"('PEATON', 'MOTO')",San Alonso,13. ORIENTAL
6181,2013-06-15,6,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'MOTO')",Girardot,04. OCCIDENTAL
6182,2013-06-15,6,Bucaramanga,0,,0,,5,"('AUTOMOVIL',)",Alarcón,03. SAN FRANCISCO
6183,2013-06-15,6,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'CAMION')",La Concordia,06. LA CONCORDIA
6184,2013-06-15,6,Bucaramanga,1,,0,,11,"('PEATON', 'AUTOMOVIL', 'CAMION')",Cabecera del Llano,12. CABECERA DEL LLANO
6185,2013-06-15,6,Bucaramanga,1,,0,,5,"('AUTOMOVIL', 'CAMPAERO')",La Concordia,06. LA CONCORDIA
6186,2013-06-15,6,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",Ricaurte,06. LA CONCORDIA
6187,2013-06-15,6,Bucaramanga,1,,0,,4,"('AUTOMOVIL', 'MOTO')",Villa Alicia,11. SUR
6188,2013-06-15,6,Bucaramanga,0,,0,,20,"('AUTOMOVIL', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
6189,2013-06-15,6,Bucaramanga,1,,0,,23,"('MOTO',)",Centro,15. CENTRO
6190,2013-06-15,6,Bucaramanga,1,,0,,14,"('MOTO',)",Rio de Oro I,04. OCCIDENTAL
